,artist,formatted_lyrics
5300,3,"I done seen you glow like that, I must say that I'm proud"
5301,3,Thinkin' 'bout the times when you would go into my house (ayy)
5302,3,"Had to let you go like that, I'd say it fucked me up (ayy)"
5303,3,You live in my head without a doubt (ayy)
5304,3,"Always anxious, got your picture on my necklace (yuh)"
5305,3,"Say I'm smart but never seen a day of campus (skrrr, skrrr)"
5306,3,"Gave me 'nani, don't be sorry, we're just reckless (skrrr, skrrr)"
5307,3,Think about you every time I see your drawers (yuh)
5308,3,I be on my Mac De
5309,3,Marco shit
5310,3,Break my heart then smoke a cig
5311,3,Even put some cloves in it (cloves cloves cloves)
5312,3,Don't test me because my skin ain't thick
5313,3,"Hit your walls, I need my fix"
5314,3,"Pull up on you, I need"
5315,3,Way more with you
5316,3,Had too much of these hoes
5317,3,Never told you 'bout the summer that I spent with my bros
5318,3,Doin' things like your legs
5319,3,Just gon' stay open now they closed
5320,3,Thought I'd fix the road
5321,3,But now you out here flyin' on your own
5322,3,Nah
5323,3,I was just thinkin' 'bout you
5324,3,And it made me think of colors of the space miles up in my coupe
5325,3,And not a thought 'bout steppin' on my brakes
5326,3,"I done seen you glow like that, I must say that I'm proud"
5327,3,Thinkin' 'bout the times when you would go into my house (Ayy)
5328,3,"Had to let you go like that, I'd say it fucked me up (Ayy)"
5329,3,You live in my head without a doubt (Ayy)
5330,3,"Always anxious, got your picture on my necklace (Yuh)"
5331,3,"Say I'm smart but never seen a day of campus (Skrrr, skrrr)"
5332,3,"Gave me 'nani, don't be sorry, we're just reckless (Skrrr, skrrr)"
5333,3,Think about you every time I see your drawers
5334,3,"Feeling left out from the pack, you gotta go rogue"
5335,3,"Five years from now, will this even matter? You hope"
5336,3,You don't know where to go
5337,3,Construction every turn up on the road
5338,3,Live life thinkin' why it's goin' so slow
5339,3,"Lookin' at the clock, wonderin' why my mama's not home"
5340,3,You waited way too long
5341,3,You noticin' a pattern in your home
5342,3,"Fuck all the good times, it's a past tense"
5343,3,I sleep and wake up when the world ends
5344,3,"Those memories, they so hard to forget"
5345,3,"Question every day, ""Are we there yet?"""
5346,3,"Gone too far to change, time to get your rollerblades"
5347,3,"That smile is worth the wait, here comes better days"
5348,3,All these thoughts I have in my head
5349,3,Got me blinded from the sunset
5350,3,I'm tryin' hard to stop the rain'Cause smilin' doesn't feel the same
5351,3,"I just called to tell you ""Drive safe""Will I see you in the mornin'?'Cause I just wanna feel your touch'Cause I don't think I had enough"
5352,3,The smiles turn to frowns quick
5353,3,Need a break from night shifts
5354,3,That's where the hours pass too slow
5355,3,Leave no time to grow
5356,3,"My favorite things, milk with cookies and cream"
5357,3,"I swear, where did the good times go?It don't show no more"
5358,3,Polaroid photos looking like a movie scene (Ayy)
5359,3,"Thank you for the memories, I don't know what it means (Ayy)"
5360,3,"It's broken, don't know how to fix it, I need a minute"
5361,3,"I'll never go away like a hiccup, I'm far from finished"
5362,3,"Just make me happy, girl, I need it, right now"
5363,3,"A couple laughs and then I'm out the picture, sun down"
5364,3,"This ain't the time to cry, we don't have much time"
5365,3,Not for free
5366,3,"No, they know I'm not for free"
5367,3,La-la-la-la-la-la-di-da with me
5368,3,Uh
5369,3,The time flies when you spend your nights in the Westin
5370,3,I didn't know that snakes come in the form of a best friend
5371,3,"Who you fakin' for? You ready for your lights, camera, action?This ain't Trader Joe's, you payin' for my verses with five s"
5372,3,"I'm on stage alone, what is you doin' with five men?Hit up record stores to see if my new shit has sold out yet"
5373,3,"And we don't aim at all, but we hit all of the targets"
5374,3,"Man, I'm hella spiritual, my soul is nothin' to fuck with"
5375,3,"Woke up with a bitch, we didn't have a conversation, man"
5376,3,She just creamed on my dick
5377,3,"Don't get involved in altercations, got too much fame for this shit"
5378,3,"Made so much money I forgot about, like ""Who paid for this shit?""I got used to destruction so I'm always causin' problems"
5379,3,The only difference between me and you is you're the bad one
5380,3,"I do not socialize with these rappers, I just destroy 'em"
5381,3,"When times are good, I do not pull my phone out, I enjoy 'em"
5382,3,"Uh, uh, you're makin' me mad"
5383,3,"Bad energy, man, where my palo santo at?Told her ""Don't fuck me,"" 'cause this shit get sentimental fast"
5384,3,"But she didn't listen, we was on the Devil's lettuce wrap, huh"
5385,3,"I'm just a social smoker, but I'm a social person"
5386,3,"My brain yellin' ""Stop,"" I'm tryna be good like a social worker"
5387,3,It's only two o'clock and this gas put me in a coma
5388,3,"Got that fire burnin', I'll call you back when I'm feelin' sober"
5389,3,I'm feelin' pressure from my job lately
5390,3,"I guess if I don't drop a song today, then I'm just lazy"
5391,3,"I haven't dropped a thing in months, so what does that make me?But then again, I'm somewhat famous, you supposed to hate me"
5392,3,Pissed off with the heat drawn
5393,3,"Man, I'll never stop ventin' 'til the beat stop"
5394,3,"When the beat drop, get set up for action"
5395,3,"I just mind my own, man, I don't write disses, I just write songs"
5396,3,"But then again, if nobody gets hurt, then where's the fun?"
5397,3,"(Tu, wa, ga, pat)"
5398,3,It's a hundred degrees
5399,3,Why you feelin' down? What's the problem?We just here to be free
5400,3,It don't feel like this often
5401,3,Bumpin' to the radio with the air so cold as the moonlight glows
5402,3,"No, we don't give a fuck, we ain't gotta change a thing no more"
5403,3,Uh
5404,3,"Fuck it, we gon' do it 'cause we want to"
5405,3,Days passed by and now we playin' by our own rules
5406,3,Chase Hennessy with a kiss and then some great view
5407,3,"Dancin' in the parkin' lot, jammin' to some old school"
5408,3,We the kings of the city
5409,3,All the lights look pretty
5410,3,Two bad boys like Diddy
5411,3,We in the club like 
5412,3,"Ayy, kick my feet up on the dash"
5413,3,"Gee golly, we just havin' a blast"
5414,3,"The future so bright, we ain't lookin' at the past"
5415,3,"And we're just all in the moment, 'cause"
5416,3,It's a hundred degrees
5417,3,Why you feelin' down? What's the problem?We just here to be free
5418,3,It don't feel like this often
5419,3,Bumpin' to the radio with the air so cold as the moonlight glows
5420,3,"No, we don't give a fuck, we ain't gotta change a thing no more"
5421,3,"Ayy, yeah"
5422,3,"Oh, she look so good when the sun's up"
5423,3,But I love all the shit we do when the sun's down
5424,3,"Playin' 'round, all you hear is bed sounds"
5425,3,Turnin' up the music when we get a lil' too loud
5426,3,"Turn around and smile, oh, she got the pearly whites"
5427,3,"Oh, she 'bout to suck me dry, I need me some Pedialyte"
5428,3,"We gon' take it slow, hit it while she on the phone"
5429,3,"Said she want some more, keep it on the low-low"
5430,3,Yo bitch on me but you can never do nothing'Cause yo' mama raised a pussy
5431,3,"Every time I walk to the drop top, can't help but"
5432,3,Close my eyes 'cause my whip so glossy
5433,3,"God damn, bitch, I don't smoke no gas"
5434,3,"I don't pop no Xans, hella cake"
5435,3,"I just need that ass, don't worry 'bout no mans"
5436,3,"Look at me, look at he, you don't wanna fuck with we"
5437,3,"Hit the streets, roll on me, you gon' end up in the sea"
5438,3,":, wake up, skrt up in the lobby then proceed to flee"
5439,3,All my people ridin' in the backseat on a killin' spree
5440,3,"Wait, who that be, ready on the count of "
5441,3,"Squeeze the G, leave the scene"
5442,3,Bouncin' like the trampoline
5443,3,"Gettin' bread, earn income (Man)"
5444,3,Spent it on this Balmain
5445,3,Working all night I might run into the Batman
5446,3,"I don't see no such thing as a mothe'fuckin' bro, mane"
5447,3,"You ain't fuckin' slick if you think you in my team, mane"
5448,3,We gon' pull up on the kids with a flat brim cap and the tats get the brick
5449,3,"And I don't give a fuck, hit em with the damn dicks"
5450,3,"Man, hold up, pause, now they red like Santa Claus"
5451,3,I'm a G bet there's something wrong with me
5452,3,"All these mans on the ground, lookin like the dead ass sea"
5453,3,"Yeah, pull up on me, sip a high-t, 'til I ODI don't really give a fuck no more, BSkrrt skrrt onamonapee, bitch Grand Prix"
5454,3,"Pull up on a fuckin enemy, third degree"
5455,3,Now I'ma go right back to the crib (To the crib bitch)
5456,3,And leave the fuckin country with the brick (Loudpack)
5457,3,"Ayy, uh"
5458,3,I'm puttin' numbers on the board and blowin' more digits
5459,3,"I haven't started, man, these are just the before pictures"
5460,3,"Shout out my parents, my mother gave birth to four winners"
5461,3,"All of the players in the game, it's always cold benches"
5462,3,"Been in the studio, I forgot how to sleep"
5463,3,Not tryna make an album they forget 'bout in a week
5464,3,They said the fruit never gon' fall far from the tree
5465,3,"I used to be the kid, now the kids wanna be me"
5466,3,"Trippin' 'bout my future, like way before there was cameras"
5467,3,"Hella plans on my calendar, 'fore I went all professional"
5468,3,"Less souls to trust, man, these people makin' me cynical"
5469,3,More copycats and less people soundin' original
5470,3,"Same destination, we just took different routes"
5471,3,"Fuck bein' one the greatest, I'm tryna be the greatest one"
5472,3,I ain't sayin' I ain't grateful for everything I've become
5473,3,But the throne looks more comfortable than this chair I'm sittin' on
5474,3,"My name is Brian, cold bars is what I'm known for"
5475,3,"If my vision ain't scarin' me, then I don't go for it'Member my first days here when it was all foreign"
5476,3,"Now I'm on TV with James Corden, that shit was crazy"
5477,3,"Just got a place with a backyard, I feel amazing"
5478,3,"Nothin' can get between me and the dreams I'm chasin'Ain't got the time for partyin', no more gettin' wasted'Less you got the , man, then get the chaser"
5479,3,"You hatin' on me, but you know I got it"
5480,3,"You big in your city, I'm the king of a continent"
5481,3,These rappers tryna make the trendin' topic
5482,3,While the state of music goin' south
5483,3,But I don't even want to talk about it
5484,3,"Let's talk about it, nah, let's talk about it"
5485,3,Before all these folks decide it's cool to give a fuck about it
5486,3,"Everyone's tryna make hits, I'm just tryna make music"
5487,3,"You know, the kind that makes you feel when you listen to it?I'm the youngest child, I don't need more attention"
5488,3,"You writin' some bullshit, I write the lyrics meant for the captions"
5489,3,I'm makin' songs that'll probably outlive us for generations
5490,3,"Started off as the sailor, look at me, now I'm the captain"
5491,3,"I won't lie, this shit is fun"
5492,3,Tell these Asian kids they could do what they want
5493,3,Might steal the mic at the GRAMMYs just to say we won
5494,3,"That everyone can make it, don't matter where you from"
5495,3,Can't forget about the day that Sean called me
5496,3,"Talkin' 'bout a vision called that he's dreamin'Man, I love him like a brother, if we fall, we gon' recover"
5497,3,Just a man with a vision who mastered in causin' trouble (You can't see)
5498,3,"Man, I can't see the finish line"
5499,3,"Fall back, fall back, I ain't fuckin' 'round this time (Anymore)"
5500,3,Did God know he created a legend in '? (Anymore)
5501,3,"Fuck pretendin' on a track, man, I mean every single line"
5502,3,"Touched down, never holdin' back"
5503,3,"Shinin' like some bustdown, sailin' 'round without a map"
5504,3,"Been the underdog, now it's time to let me quarterback"
5505,3,"Killin' shit in uncharted territories, man, this shit get hella gory"
5506,3,"Whole country of people proud, so I'm never worried"
5507,3,"Glad you're sittin' through the credits, man, this is my story"
5508,3,The type of shit that make me cry when I record it
5509,3,This the type of shit that still gon' make me proud even when I'm 
5510,3,"R.I.P. Nipsey, R.I.P. Mac"
5511,3,These inspirations always gon' motivate me to rap
5512,3,Let's celebrate their lives and the people that they impact
5513,3,"The marathon continues, ain't no way we lookin' back"
5514,3,"Amazon Prime flow, you know I'll always deliver"
5515,3,We crossed oceans for a chance just to feel somethin' better
5516,3,"Generations to sacrifice, that we'll always remember"
5517,3,"It's that circle of life shit, they hold me up like I'm Simba"
5518,3,"They told me I ain't welcome, I'm here to stay, and my visa says so"
5519,3,Just wait and see whose songs they gon' blast up in they headphones
5520,3,Come back like every couple years to destroy like tornadoes
5521,3,Victorious tropical flow comin' straight from Indo'These plants only grow to just get cut and disposed
5522,3,"Their spotlight is dimmin', my future's so bright that it glows"
5523,3,"You want the blueprint for impossible, I'll let it show"
5524,3,"Remember when Pac said, ""The concrete grows a rose"""
5525,3,"(Red Lamborghini, red Lamborghini)"
5526,3,"(Autumn, Autumn)"
5527,3,"(Light, light, light, light)"
5528,3,I ain't got no red Lamborghini and I ain't a model
5529,3,"Stars on my TV, I ain't got in color"
5530,3,"I ain't got no red Lamborghini, no bubbles in my bottle"
5531,3,"Damn, this is easy, but baby, I'm gon' run 'em"
5532,3,"Let me, uh, shoot my shit real quick"
5533,3,"When I shoot, ayy, they gon' get a top fade, ooh"
5534,3,"She bad, and she always tryna rendezvous"
5535,3,"Speak the truth, keep it "
5536,3,K like I'm Andr
5537,3,"Can't relate to this, guess we grew 'round different things, man"
